SPT_FRSTT_DIST,SPT_SAFE_CNTER_DIST,SPT_LFDAU_DIST,MBLZ_FFPWR_CNT,LYCRG_FIREMAN_CNT,OCCU_YEAR,OCCU_MT,damagearea,DURATION_MIN,SLOPE,CLMT_RAIN,CLMT_MAXTEM,CLMT_MAXWSWD,CLMT_MAXWS,CLMT_MINTEM,CLMT_MINSP,CLMT_AVGTEM,CLMT_AVGHUMID,CLMT_AVGDEWTEM,CLMT_AVGGT,SIGUNGU_NM_고성군,SIGUNGU_NM_동해시,SIGUNGU_NM_삼척시,SIGUNGU_NM_속초시,SIGUNGU_NM_양구군,SIGUNGU_NM_양양군,SIGUNGU_NM_영월군,SIGUNGU_NM_원주시,SIGUNGU_NM_인제군,SIGUNGU_NM_정선군,SIGUNGU_NM_철원군,SIGUNGU_NM_춘천시,SIGUNGU_NM_태백시,SIGUNGU_NM_평창군,SIGUNGU_NM_홍천군,SIGUNGU_NM_화천군,SIGUNGU_NM_횡성군,WETHR_구름조금,WETHR_맑음,WETHR_비,WETHR_흐림,OCCU_DAY_목요일,OCCU_DAY_수요일,OCCU_DAY_월요일,OCCU_DAY_일요일,OCCU_DAY_토요일,OCCU_DAY_화요일,IGN_BHF_산아래,IGN_BHF_산정상,IGN_BHF_산중턱,IGN_BHF_평지,SPCNWS_CN_강풍주의보,SPCNWS_CN_건조경보,SPCNWS_CN_건조주의보,SPCNWS_CN_대설주의보,SPCNWS_CN_풍랑경보,SPCNWS_CN_풍랑주의보,SPCNWS_CN_한파경보,SPCNWS_CN_한파주의보,OBJT_ID
11,11,0,152,349,2019,1,20.0,1508,11.38619995,0.0,2.4,290,10.9,-5.8,1025.7,-1.5,23.6,-20.1,-3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3498
15,6,0,28,0,2019,1,0.5,48,0.0,4.3,19.9,90,4.6,7.0,1017.3,12.5,67.9,5.7,14.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3524
16,17,0,25,20,2019,1,0.03,65,14.15550041,0.1,31.6,20,7.9,25.4,1002.5,27.9,79.6,23.8,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3539
11,9,0,36,40,2019,1,1.2,150,21.86989975,0.4,3.0,230,8.8,-5.8,1017.5,-1.7,51.0,-12.5,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3540
13,9,0,50,26,2019,1,0.1,285,27.17740059,0.0,5.2,270,9.3,-5.6,1013.9,-0.9,47.4,-11.1,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3547
24,16,2,38,20,2019,1,1.0,192,25.07279968,0.2,5.4,180,6.3,-11.0,1022.1,-4.5,52.3,-14.4,-1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3556
21,21,6,19,9,2019,1,0.05,77,20.00180054,0.0,2.0,270,9.6,-13.9,1025.1,-6.1,41.4,-18.4,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3569
22,5,0,30,15,2019,1,0.2,222,15.92280006,1.1,3.1,270,7.4,-15.5,1021.5,-4.7,53.9,-13.6,-4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3581
11,7,0,21,35,2019,1,2.0,1208,28.08410072,0.2,4.6,230,6.7,-13.6,1020.7,-2.9,53.1,-12.1,-2.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3573
26,16,4,20,25,2019,1,0.4,92,15.1796999,0.0,7.0,290,5.2,-11.0,1025.2,-3.0,47.4,-13.8,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3588
18,13,8,35,20,2019,1,0.5,217,23.6284008,1.4,12.8,290,9.0,2.3,1018.2,8.0,20.9,-13.5,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3598
7,7,7,21,26,2019,1,0.05,70,18.96229935,0.1,7.5,250,4.3,-7.4,1022.0,-0.4,52.1,-9.6,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3599
30,9,5,14,31,2019,2,0.1,76,8.478699684,0.0,8.0,250,6.9,-2.1,1017.5,1.9,76.1,-2.2,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3658
15,10,0,15,11,2019,2,1.0,168,23.81060028,0.5,14.1,250,5.6,0.8,1017.8,7.1,47.5,-4.1,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3659
19,19,16,16,36,2019,3,0.6,320,23.56719971,0.3,16.8,270,5.2,0.9,1011.0,8.2,47.0,-3.8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3689
39,6,26,16,29,2019,3,0.02,75,28.03759956,12.2,12.7,140,7.7,-2.4,1021.7,3.9,60.6,-5.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3712
9,10,0,20,0,2019,3,0.1,70,16.05109978,0.5,17.2,270,9.9,9.7,1016.2,13.2,10.4,-17.8,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3715
7,7,0,16,17,2019,3,0.1,80,25.88920021,0.3,7.0,270,9.3,-1.4,1007.7,2.6,59.1,-6.2,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3729
8,6,0,18,0,2019,3,0.02,166,14.95919991,0.3,8.5,250,12.6,-5.7,1015.9,1.4,30.6,-16.7,3.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3739
9,7,0,33,35,2019,3,1.0,170,17.59410095,0.2,10.8,290,9.3,2.9,1018.3,6.7,49.9,-3.2,8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3755
52,36,16,11,30,2019,4,0.02,75,23.75009918,1.1,11.4,320,10.4,-3.0,1019.8,4.6,42.8,-9.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3808
17,17,5,18,8,2019,4,0.7,188,21.93799973,6.7,14.0,230,8.2,-0.2,1019.6,7.0,34.6,-9.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3831
6,6,12,11,15,2019,4,0.05,35,14.53520012,0.6,4.3,270,6.7,-3.1,1023.8,0.2,42.3,-11.7,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3842
6,6,9,631,331,2019,4,345.0,3075,35.02249908,0.7,15.9,140,13.8,-1.9,1011.0,8.4,37.0,-6.8,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3848
27,12,0,2565,265,2019,4,1227.0,1363,6.091499805,4.7,21.2,290,20.4,9.2,1001.4,15.3,18.4,-8.8,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3853
32,5,0,1424,403,2019,4,1260.0,1304,20.69949913,4.7,20.6,270,20.4,9.3,1004.7,14.9,17.8,-9.6,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3856
31,31,15,15,5,2019,4,0.3,102,32.67599869,2.0,21.5,340,6.4,6.1,1005.3,12.4,55.1,0.8,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3878
20,20,17,30,18,2019,4,0.5,195,15.92280006,1.9,17.4,320,8.4,1.5,1010.5,8.7,41.6,-6.4,12.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3889
26,19,11,23,0,2019,4,0.2,376,13.91580009,0.9,24.9,270,10.5,14.3,1011.9,19.5,15.3,-8.4,15.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3912
36,23,3,12,20,2019,4,0.08,36,9.368900299,0.7,21.0,90,9.6,11.3,1011.1,15.2,71.3,9.6,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3916
12,12,0,20,8,2019,4,0.2,59,10.99919987,4.3,14.6,270,10.0,2.3,1009.3,7.7,63.4,0.2,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3923
46,18,0,6,0,2019,4,0.09,72,20.30750084,7.1,28.3,180,5.1,8.0,1011.7,18.1,54.9,6.1,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3947
19,4,0,18,29,2019,5,0.2,124,29.2493,7.5,26.1,290,11.1,7.4,1007.4,16.6,48.0,2.9,20.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3957
4,4,0,22,0,2019,5,0.05,77,11.49950027,4.6,28.0,200,8.3,6.8,1013.1,17.3,43.4,2.5,20.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3961
7,6,0,19,10,2019,5,0.05,83,11.90470028,3.1,27.7,250,10.5,10.9,1011.5,19.3,43.8,3.4,21.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3964
34,8,0,9,0,2019,5,0.15,50,26.33419991,0.7,10.0,250,14.7,-0.5,1019.2,4.2,65.1,-2.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3965
16,16,11,18,30,2019,5,5.2,455,13.91580009,8.4,26.5,180,12.2,8.9,1010.1,18.5,38.8,0.1,20.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3966
15,15,5,9,25,2019,5,0.02,50,23.93090057,9.9,28.7,180,7.6,8.1,1011.7,18.3,64.3,10.0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3974
9,8,9,13,0,2019,5,0.1,90,32.7723999,3.2,20.2,270,7.2,10.5,1012.2,15.0,36.6,-1.7,18.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3977
31,2,20,20,43,2019,5,1.3,170,10.43080044,5.4,23.2,250,8.5,2.7,1011.3,13.9,40.0,-1.8,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3981
11,13,0,54,54,2019,5,0.54,146,14.76309967,4.3,26.0,110,5.5,14.9,1008.1,20.5,38.8,5.6,25.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3993
37,22,2,12,39,2019,5,0.08,90,2.862400055,0.6,30.5,90,6.1,10.8,1010.4,19.8,51.3,7.5,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4008
56,7,0,14,0,2019,5,0.02,95,28.1189003,5.5,25.8,250,8.7,9.6,1008.2,17.0,63.6,9.2,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4031
13,11,0,21,0,2019,5,0.01,31,0.0,2.8,21.4,290,11.5,10.2,1016.8,15.8,26.3,-3.8,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4038
34,15,0,20,10,2019,5,0.1,121,5.12869978,5.2,28.6,360,12.3,8.0,1005.2,18.1,44.6,4.0,26.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4042
6,6,0,13,0,2019,5,0.1,91,29.8859005,1.7,33.7,250,6.8,9.8,1007.8,21.9,54.8,10.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4045
19,19,1,56,34,2019,6,0.2,72,18.96229935,28.0,32.6,20,9.8,13.4,1004.1,22.4,49.9,9.4,31.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4060
28,15,7,12,20,2019,7,0.07,66,13.26270008,9.1,29.8,20,10.3,20.8,1005.5,24.4,47.1,11.8,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4078
30,6,0,17,0,2019,7,0.1,187,13.51580048,1.1,25.5,50,9.4,16.9,1006.8,20.5,65.6,13.6,24.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079
28,0,11,8,0,2019,7,0.01,131,17.03569984,9.1,28.9,360,8.0,16.6,1004.6,22.8,53.9,12.3,29.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4082
10,10,4,25,30,2019,7,0.6,151,15.04240036,7.1,30.5,20,9.9,13.9,1005.6,21.1,66.9,14.0,31.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4084
33,33,6,15,18,2019,8,0.15,104,6.654399872,0.0,28.4,180,5.3,21.7,1006.5,24.9,60.6,16.3,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4086
11,11,12,12,15,2019,12,0.1,77,10.55539989,3.0,6.5,180,8.9,-5.5,1026.1,1.0,54.5,-8.3,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4120
33,7,15,45,20,2019,12,0.1,291,23.93090057,0.0,-0.5,20,10.4,-9.9,1029.0,-4.5,33.3,-18.8,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4121
6,6,0,20,12,2019,12,0.05,95,21.55940056,0.2,10.8,140,14.3,0.4,1011.2,7.1,59.1,-0.9,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4126
19,19,12,28,41,2019,12,2.0,921,31.9939003,0.4,9.6,20,19.5,0.1,1011.3,5.5,74.6,1.1,2.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4127
8,8,0,7,0,2019,12,0.04,100,28.25729942,0.6,4.0,290,5.0,-6.0,1027.7,-2.3,60.5,-10.0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4136
6,8,0,37,21,2019,12,0.1,107,12.22509956,0.1,1.8,270,18.4,-6.1,1018.0,-2.5,20.8,-22.1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4148
4,4,0,38,19,2020,1,0.02,35,17.93199921,0.3,1.1,320,5.8,-10.2,1028.3,-4.2,34.0,-19.4,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4144
16,15,0,26,0,2020,1,0.7,218,32.4280014,5.3,5.5,230,4.4,-8.6,1025.1,-3.1,71.0,-8.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4150
0,0,0,0,0,2020,1,7.0,1636,35.36159897,9.0,7.0,290,6.3,-9.6,1023.6,-2.9,66.5,-9.2,-2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4151
40,14,0,20,30,2020,1,0.04,51,26.57780075,3.0,8.4,270,10.1,-1.5,1018.9,2.5,83.6,-0.4,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4152
2,2,0,26,21,2020,1,0.02,44,8.478699684,0.1,10.3,200,6.0,-2.0,1007.6,5.0,70.4,-0.4,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4156
22,7,0,28,28,2020,1,0.1,56,16.7961998,0.7,7.4,140,3.9,-7.6,1019.2,-0.4,55.1,-9.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4166
36,2,0,14,26,2020,1,0.01,100,4.857500076,2.8,8.5,270,5.2,-0.8,1017.8,2.7,68.0,-3.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4177
33,29,0,18,0,2020,2,0.03,49,22.81389999,5.6,13.3,250,6.3,-5.1,1025.8,3.2,61.3,-4.8,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4188
30,13,0,22,35,2020,2,0.4,76,22.29100037,18.8,3.4,230,8.3,-10.6,1022.7,-2.8,62.6,-9.8,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4196
28,22,0,20,26,2020,2,0.1,137,14.62110043,4.8,12.4,250,4.3,-1.7,1022.0,5.1,63.6,-1.8,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4217
25,25,15,14,43,2020,3,0.05,270,28.63209915,3.2,17.8,180,3.7,-2.3,1015.7,6.7,56.4,-3.3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4238
9,9,0,16,36,2020,3,0.7,111,26.76749992,7.0,17.4,180,7.6,-3.9,1015.9,5.8,60.5,-3.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4239
49,29,13,22,10,2020,3,0.06,63,17.77529907,0.0,15.9,250,6.8,-1.0,1023.3,8.0,65.1,0.6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4263
6,7,0,33,4,2020,3,0.04,53,11.34809971,0.9,22.5,320,7.3,-1.1,1007.6,11.2,36.1,-6.0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4264
18,10,0,10,6,2020,3,0.7,199,0.95480001,0.0,14.9,230,16.7,3.5,1000.7,7.9,48.8,-2.6,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4287
17,17,4,20,0,2020,3,0.05,24,13.42150021,0.1,10.2,320,9.1,2.3,1023.1,6.1,47.6,-4.4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4324
38,13,12,20,38,2020,3,1.0,149,32.91159821,4.6,18.1,180,6.9,-1.4,1017.2,8.6,60.9,-0.1,11.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4371
24,24,7,44,25,2020,3,0.3,170,21.8185997,0.0,19.4,90,5.3,9.2,1009.7,15.0,50.6,4.1,14.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4377
2,2,11,35,0,2020,3,5.0,233,13.26270008,0.0,19.9,200,5.4,0.9,1012.0,12.5,57.4,3.1,11.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4378
15,6,0,46,50,2020,3,2.0,120,14.24419975,0.0,18.7,250,6.0,-1.4,1013.9,9.6,47.9,-3.4,12.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4390
